product_id,product_name,category,brand,price_zar,cost_zar,margin_pct,weight_kg,anomaly_raw
LIB-01069976,Organic White Wine Vinegar 250ml,Wet condiments,Kikkoman,172.61,127.48,26.15,3.961,-0.032967066382161625
LIB-02228403,Everyday Strawberry Preserve 750ml,Spreads,Cape Coastal Honey,182.55,140.26,23.17,2.945,-0.032967066382161625
LIB-02115571,Traditional Green Tea 250ml,Beverages,Rialto,202.71,154.98,23.55,2.453,-0.03295557311184816
LIB-02246356,Organic Orange Marmalade 750g,Spreads,Dickon Hall Foods,188.3,103.11,45.24,3.921,-0.0329453630610298
LIB-03223586,Family Pack Orange Marmalade 2kg,Spreads,Bonne Maman,286.56,192.85,32.7,2.744,-0.0329184190181534
LIB-04728207,Organic Green Tea 1kg,Beverages,Rialto,191.94,132.08,31.19,3.134,-0.0329184190181534
LIB-00656681,Organic Hot Chocolate 1L,Beverages,Chamonix,204.78,138.75,32.24,3.141,-0.0329184190181534
LIB-00126522,Organic Veg Curry Meal 750ml,Convenience Meals,Finlar Fine Foods,187.12,129.01,31.05,3.282,-0.0329184190181534
LIB-04585625,ORGANIC HOT CHOCOLATE 750G,Meal ingredients,Rialto,228.22,156.35,31.49,2.326,-0.0329184190181534
LIB-02500479,Traditional Iced Tea Concentrate 2kg,Beverages,Rialto,190.92,131.14,31.31,3.149,-0.0329184190181534
LIB-02556883,Gourmet Atlantic Sea Salt Grinder 250g,Dry condiments,Khoisan Gourmet,202.49,160.3,20.84,1.902,-0.03289443584417129
LIB-01698545,Classic Mayonnaise 250ml,Wet condiments,Maille,190.28,129.64,31.87,3.491,-0.03281770692534536
LIB-02137340,Classic Chocolate Spread 750ml,Spreads,Bonne Maman,180.69,143.6,20.53,2.358,-0.03280618745777475
LIB-01988433,EVERYDAY APRICOT JAM 2KG,Spreads,Bonne Maman,182.67,145.19,20.52,2.31,-0.03280618745777475
LIB-00865133,Traditional Risotto Rice 125g,Meal ingredients,Goldcrest,217.46,122.64,43.6,2.923,-0.032798049425876385
LIB-02258510,Everyday Fynbos Honey 1L,Spreads,Dickon Hall Foods,195.75,128.52,34.34,3.378,-0.03276491354261257
LIB-02744795,Classic Apricot Jam 250g,Spreads,Cape Coastal Honey,199.3,129.45,35.05,3.472,-0.03276491354261257
LIB-00128176,Select Mac & Cheese Meal 500ml,Convenience Meals,Millennium Foods,213.68,108.55,49.2,2.744,-0.03275566253988682
LIB-02927037,Traditional Instant Cappuccino 2kg,Beverages,Khoisan Gourmet,202.31,160.55,20.64,1.496,-0.03271912141095035
LIB-03320495,Organic Rooibos Tea 500g,Beverages,Khoisan Gourmet,203.43,123.79,39.15,3.351,-0.032714426538482444
LIB-01991668,Traditional Chicken Nuggets 125g,Value-added Meats,Retailer Brands,225.13,149.71,33.5,3.05,-0.03269288992743791
LIB-01349920,Traditional Green Tea 2kg,Beverages,Khoisan Gourmet,176.23,120.74,31.49,3.881,-0.03264028897007243
LIB-04736699,Traditional Sweet Chilli Sauce 400g,Wet condiments,Maille,173.06,120.7,30.26,4.093,-0.03264028897007243
LIB-02516449,Everyday Cordon Bleu 500ml,Value-added Meats,Finlar Fine Foods,184.24,108.23,41.26,4.663,-0.03255567342988075
LIB-04004815,Premium Peri-Peri Chicken Strips 750g,Value-added Meats,Finlar Fine Foods,205.99,121.82,40.86,3.308,-0.03255567342988075
LIB-01705540,classic strawberry preserve 500ml,Spreads,Dickon Hall Foods,159.93,127.49,20.28,3.253,-0.03253828634772027
LIB-00780496,Organic Instant Cappuccino 500g,Beverages,Khoisan Gourmet,237.39,128.16,46.01,2.708,-0.0325212320196514
LIB-04287608,Premium Strawberry Preserve 750ml,Spreads,Bonne Maman,194.35,141.24,27.33,2.899,-0.03248155226313387
LIB-03461321,Traditional Cordon Bleu 400g,Value-added Meats,Finlar Fine Foods,191.3,143.32,25.08,3.14,-0.03248155226313387
LIB-04017562,Everyday Sweet Chilli Sauce 250g,Wet condiments,Tabasco,193.82,148.0,23.64,2.939,-0.03248155226313387
LIB-02812291,Premium Iced Tea Concentrate 250ml,Beverages,Chamonix,186.91,145.75,22.02,2.784,-0.03248155226313387
LIB-01659552,Organic Green Tea 1L,Beverages,Khoisan Gourmet,212.05,152.46,28.1,2.753,-0.03248155226313387
LIB-02373873,Select Cordon Bleu 750ml,Value-added Meats,Finlar Fine Foods,219.63,168.48,23.29,2.256,-0.03247006676637987
LIB-04779661,Gourmet Cordon Bleu 500g,Value-added Meats,Finlar Fine Foods,212.02,162.93,23.15,2.232,-0.03247006676637987
LIB-03565702,Select Rooibos Tea 250ml,Beverages,Chamonix,203.52,154.14,24.26,2.552,-0.03247006676637987
LIB-00829697,Classic Hot Chocolate 2kg,Beverages,Khoisan Gourmet,208.87,121.11,42.02,3.213,-0.03245501223353864
LIB-02003617,Everyday Lasagne Ready Meal 750ml,Convenience Meals,Finlar Fine Foods,202.68,138.77,31.53,2.877,-0.0324329378021343
LIB-02805661,Select Rooibos Tea 750g,Beverages,Khoisan Gourmet,206.36,144.86,29.8,2.826,-0.0324329378021343
LIB-00862710,Traditional Apricot Jam 125g,Spreads,Bonne Maman,220.13,149.53,32.07,2.973,-0.0324329378021343
LIB-02616334,Everyday Hot Chocolate 1L,Beverages,Chamonix,216.51,147.11,32.05,3.011,-0.0324329378021343
LIB-00257808,Select Risotto Rice 1L,Meal ingredients,Goldcrest,205.87,143.42,30.33,2.816,-0.0324329378021343
LIB-04390423,Organic Mac & Cheese Meal 2kg,Convenience Meals,Millennium Foods,179.73,97.67,45.66,4.02,-0.032387870621618076
LIB-00077891,Gourmet Fynbos Honey 125g,Spreads,Goldcrest,177.9,93.28,47.57,4.565,-0.032370699589734375
LIB-01851272,Premium Rooibos Tea 750ml,Beverages,Rialto,190.51,129.33,32.11,3.433,-0.03233229382670377
LIB-02239923,classic tomato paste 2kg,Meal ingredients,Montagu Foods,164.37,130.62,20.53,2.565,-0.03231287669476024
LIB-01293680,Organic Cottage Pie 1kg,Convenience Meals,Finlar Fine Foods,189.81,105.09,44.63,3.858,-0.032301166830275285
LIB-02709180,Everyday Beef Burger Patties 250g,Value-added Meats,Finlar Fine Foods,210.86,113.57,46.14,2.797,-0.032298715538875866
LIB-03465665,Organic Couscous 750ml,Meal ingredients,Rialto,196.66,128.38,34.72,3.427,-0.03227953615117041
LIB-00384297,Traditional Hot Chocolate 400g,Beverages,Chamonix,196.55,120.62,38.63,3.489,-0.032229083294303296
LIB-03155343,Select Strawberry Preserve 750ml,Spreads,Dickon Hall Foods,181.41,125.56,30.79,3.849,-0.03215499586939241
LIB-04310927,Everyday Green Tea 750g,Beverages,Khoisan Gourmet,181.18,126.72,30.06,3.784,-0.03215499586939241
LIB-02191289,Select Peri-Peri Chicken Strips 250ml,Value-added Meats,Retailer Brands,210.45,127.01,39.65,3.344,-0.03207043755955452
LIB-04967131,Gourmet Beef Burger Patties 1L,Value-added Meats,Finlar Fine Foods,195.72,116.42,40.52,3.426,-0.03207043755955452
LIB-02342411,Family Pack Risotto Rice 1L,Meal ingredients,Cape Foods,172.26,136.06,21.01,2.581,-0.03205306223727711
LIB-03783206,Classic Salted Almonds 750g,Snacking,Montagu Foods,197.84,125.77,36.43,3.623,-0.03203006714471801
LIB-02620198,Organic Strawberry Preserve 125g,Spreads,Bonne Maman,200.45,134.41,32.95,3.431,-0.0320197337720034
LIB-04983890,Family Pack Chocolate Spread 250ml,Spreads,Cape Coastal Honey,191.6,99.23,48.21,3.342,-0.03201480996759454
LIB-04310107,Traditional Rooibos Tea 750ml,Beverages,Chamonix,196.75,125.52,36.2,3.539,-0.03200165365884067
LIB-00285643,Organic Fynbos Honey 750g,Spreads,Dickon Hall Foods,176.71,139.37,21.13,2.754,-0.031996366525213316
LIB-02854626,Family Pack Rooibos Tea 500ml,Beverages,Chamonix,172.45,135.55,21.4,2.969,-0.031996366525213316
LIB-03513863,Premium Strawberry Preserve 1L,Spreads,Dickon Hall Foods,231.72,179.17,22.68,2.162,-0.031996366525213316
LIB-00442186,Select Iced Tea Concentrate 250g,Beverages,Chamonix,182.61,138.93,23.92,3.244,-0.031996366525213316
LIB-02500644,Classic Green Tea 125g,Beverages,Rialto,187.62,147.02,21.64,2.728,-0.031996366525213316
LIB-03286395,Traditional Hot Chocolate 500ml,Beverages,Khoisan Gourmet,174.58,132.26,24.24,3.743,-0.031996366525213316
LIB-02027882,Classic Sweet Chilli Sauce 1L,Wet condiments,Maille,177.58,136.97,22.87,3.014,-0.031996366525213316
LIB-00495439,Everyday Hot Chocolate 750ml,Beverages,Chamonix,177.07,139.51,21.21,2.78,-0.031996366525213316
LIB-00297154,Gourmet Green Tea 125g,Beverages,Rialto,198.13,153.56,22.5,2.639,-0.031996366525213316
LIB-01121102,Organic Apricot Jam 250g,Spreads,Cape Coastal Honey,191.84,138.56,27.77,2.945,-0.031996366525213316
LIB-02692260,Everyday Orange Marmalade 125g,Spreads,Bonne Maman,196.98,144.13,26.83,2.871,-0.031996366525213316
LIB-01216392,Select Coconut Milk 2kg,Meal ingredients,Goldcrest,166.02,127.72,23.07,3.738,-0.031996366525213316
LIB-03920912,Select Instant Cappuccino 750g,Beverages,Chamonix,180.49,142.34,21.14,2.694,-0.031996366525213316
LIB-00114058,Premium Iced Tea Concentrate 1L,Beverages,Khoisan Gourmet,188.24,143.01,24.03,3.174,-0.031996366525213316
LIB-03165280,Premium Instant Cappuccino 2kg,Beverages,Chamonix,206.55,160.2,22.44,2.053,-0.031996366525213316
LIB-03950684,Gourmet Instant Cappuccino 750ml,Beverages,Chamonix,211.44,155.34,26.53,2.585,-0.03198488879676087
LIB-00761121,Family Pack Green Tea 400g,Beverages,Rialto,229.28,167.02,27.15,2.56,-0.03198488879676087
LIB-01107395,Traditional Rooibos Tea 250g,Beverages,Khoisan Gourmet,210.4,156.89,25.43,2.516,-0.03198488879676087
LIB-01882452,Gourmet Iced Tea Concentrate 750g,Beverages,Rialto,201.07,154.73,23.05,2.453,-0.03198488879676087
LIB-04797646,Family Pack Strawberry Preserve 1L,Spreads,Bonne Maman,210.12,121.56,42.15,3.163,-0.031969844446165685
LIB-04825411,Everyday Chicken Nuggets 500ml,Value-added Meats,Finlar Fine Foods,253.82,145.65,42.62,2.733,-0.031969844446165685
LIB-04928462,Select Green Tea 750ml,Beverages,Rialto,229.22,162.43,29.14,2.555,-0.03194778494496808
LIB-04913082,Family Pack Instant Cappuccino 250g,Beverages,Chamonix,284.59,195.39,31.34,2.328,-0.03194778494496808
LIB-01539007,Gourmet Beef Burger Patties 1kg,Value-added Meats,Finlar Fine Foods,216.9,151.36,30.22,2.782,-0.03194778494496808
LIB-03317999,Gourmet Green Tea 500g,Beverages,Rialto,227.54,153.42,32.57,3.06,-0.03194778494496808
LIB-04677072,Gourmet Beef Burger Patties 750ml,Value-added Meats,Finlar Fine Foods,196.17,133.54,31.93,3.156,-0.03194778494496808
LIB-01386826,Gourmet Strawberry Preserve 500g,Spreads,Bonne Maman,227.41,153.97,32.29,2.987,-0.03194778494496808
LIB-00463257,premium pasta shells 750ml,Meal ingredients,Rialto,206.41,108.48,47.44,2.893,-0.03191422465925686
LIB-03118040,Family Pack Pepper Sauce 750ml,Wet condiments,Kikkoman,184.13,119.26,35.23,4.361,-0.031901070196451276
LIB-00324483,Premium Dijon Mustard 400g,Wet condiments,Maille,174.87,139.4,20.28,2.41,-0.0318997418261604
LIB-02935355,Organic Iced Tea Concentrate 500g,Meal ingredients,Rialto,179.28,92.18,48.58,4.266,-0.031885588827848754
LIB-03269242,Premium Olive Oil Blend 750g,Meal ingredients,Rialto,165.19,131.52,20.38,2.644,-0.031827805041822366
LIB-00370754,Select Hot Chocolate 2kg,Beverages,Chamonix,216.19,141.91,34.36,3.19,-0.03179448704835863
LIB-04438384,Organic Masala Blend 250g,Dry condiments,Cape Foods,207.17,133.27,35.67,3.304,-0.03179448704835863
LIB-00350781,Organic Apricot Jam 500ml,Spreads,Bonne Maman,206.81,103.74,49.84,2.771,-0.03178524855537079
LIB-03750164,Family Pack Fynbos Honey 250g,Spreads,Bonne Maman,220.34,133.84,39.26,3.08,-0.03174406831565868
LIB-03555077,Premium Orange Marmalade 1L,Spreads,Bonne Maman,235.52,145.48,38.23,2.927,-0.03174406831565868
LIB-03370809,Traditional Balsamic Reduction 750g,Wet condiments,Tabasco,218.34,132.35,39.38,3.098,-0.03174406831565868
LIB-02653095,Everyday Coconut Milk 500g,Meal ingredients,Rialto,168.08,118.2,29.68,4.642,-0.031670031000332055
LIB-03801664,Traditional Fynbos Honey 500ml,Spreads,Dickon Hall Foods,189.42,127.48,32.7,3.708,-0.03164140492457057
LIB-04529348,Traditional Orange Marmalade 400g,Spreads,Dickon Hall Foods,220.93,125.57,43.16,3.069,-0.031585529882139696
LIB-03421167,Premium Dijon Mustard 1L,Wet condiments,Dickon Hall Foods,198.32,116.8,41.11,3.341,-0.031585529882139696
LIB-02306303,Everyday Apricot Jam 1L,Spreads,Bonne Maman,213.84,128.42,39.95,3.165,-0.031585529882139696
LIB-02580153,Gourmet Hot Chocolate 1L,Beverages,Khoisan Gourmet,226.41,135.42,40.19,3.109,-0.031585529882139696
LIB-03049675,Traditional Rooibos Tea 1L,Beverages,Chamonix,168.56,134.79,20.03,2.519,-0.03157345028729408
LIB-02728062,Classic Orange Marmalade 125g,Spreads,Dickon Hall Foods,238.29,128.76,45.97,2.555,-0.031551135045565726
LIB-02457309,Organic Sweet Chilli Sauce 1kg,Wet condiments,Kikkoman,224.67,142.21,36.7,3.164,-0.03153697614405415
LIB-00895203,Traditional Hot Chocolate 500g,Beverages,Khoisan Gourmet,203.22,136.86,32.65,3.254,-0.03153486038847464
LIB-00277478,Gourmet Tomato Paste 1L,Meal ingredients,Goldcrest,173.22,125.95,27.29,4.518,-0.03151150894629684
LIB-01558211,Select Hot Chocolate 1L,Meal ingredients,Rialto,211.74,165.75,21.72,2.048,-0.03151150894629684
LIB-01736989,Everyday Apricot Jam 400g,Spreads,Cape Coastal Honey,190.83,141.3,25.96,2.931,-0.03151150894629684
LIB-04541067,Family Pack Strawberry Preserve 2kg,Spreads,Bonne Maman,177.1,136.75,22.78,3.04,-0.03151150894629684
LIB-00900252,Family Pack Rooibos Tea 500ml,Beverages,Rialto,183.86,143.63,21.88,2.769,-0.03151150894629684
LIB-04516019,Everyday Chocolate Spread 1kg,Spreads,Goldcrest,174.56,131.01,24.95,3.711,-0.03151150894629684
LIB-02649688,Gourmet Rooibos Tea 500ml,Beverages,Rialto,177.49,133.15,24.98,3.571,-0.03151150894629684
LIB-01345047,Traditional Beef Burger Patties 2kg,Value-added Meats,Finlar Fine Foods,203.08,158.93,21.74,2.135,-0.03151150894629684
LIB-00664238,Organic Peri-Peri Rub 2kg,Dry condiments,Cape Foods,176.54,132.67,24.85,3.538,-0.03151150894629684
LIB-03959870,Gourmet Apricot Jam 750ml,Wet condiments,Dickon Hall Foods,192.84,141.76,26.49,2.892,-0.03151150894629684
LIB-03163276,Classic Cordon Bleu 750ml,Value-added Meats,Finlar Fine Foods,182.2,131.29,27.94,3.303,-0.03151150894629684
LIB-04237451,Family Pack Crumbed Chicken Schnitzel 500ml,Value-added Meats,Finlar Fine Foods,189.0,142.12,24.8,3.102,-0.03151150894629684
LIB-01535525,Premium Peri-Peri Chicken Strips 250g,Value-added Meats,Finlar Fine Foods,243.25,183.2,24.69,2.497,-0.03150003898089193
LIB-00596969,Everyday Orange Marmalade 250g,Spreads,Bonne Maman,253.11,189.62,25.08,2.465,-0.03150003898089193
LIB-04328056,Traditional Strawberry Preserve 250ml,Spreads,Bonne Maman,205.05,155.95,23.95,2.381,-0.03150003898089193
LIB-03271315,Gourmet Instant Cappuccino 2kg,Beverages,Chamonix,209.59,120.84,42.34,3.199,-0.03148500480565575
LIB-01579642,Classic Fynbos Honey 250ml,Spreads,Goldcrest,190.0,130.66,31.23,3.13,-0.03146296022456696
LIB-00576311,Family Pack Chicken Nuggets 1kg,Value-added Meats,Retailer Brands,195.39,137.81,29.47,3.0,-0.03146296022456696
LIB-01158196,Gourmet Chocolate Spread 750g,Spreads,Cape Coastal Honey,188.31,132.09,29.86,3.283,-0.03146296022456696
LIB-02287086,FAMILY PACK ORANGE MARMALADE 1KG,Spreads,Dickon Hall Foods,193.67,136.81,29.36,2.968,-0.03146296022456696
LIB-01725174,Organic Crumbed Chicken Schnitzel 750g,Value-added Meats,Finlar Fine Foods,276.75,189.98,31.35,2.291,-0.03146296022456696
LIB-02503484,Organic Hot Chocolate 750g,Beverages,Chamonix,206.82,140.63,32.0,2.864,-0.03146296022456696
LIB-03742122,Classic Soy Sauce 500g,Wet condiments,Maille,209.78,114.46,45.44,2.768,-0.03132891946437133
LIB-03274019,Classic Chocolate Spread 1kg,Spreads,Bonne Maman,213.81,138.17,35.38,3.166,-0.03130976601213675
LIB-02049979,Traditional Hot Chocolate 250g,Beverages,Rialto,212.42,136.87,35.57,3.219,-0.03130976601213675
LIB-03593395,Everyday Iced Tea Concentrate 400g,Beverages,Khoisan Gourmet,225.27,140.82,37.49,2.933,-0.031259381380523976
LIB-03286528,Family Pack BBQ Spice Blend 500g,Dry condiments,Cape Foods,204.17,124.14,39.2,3.323,-0.031259381380523976
LIB-00254557,Classic Peri-Peri Chicken Strips 125g,Value-added Meats,Finlar Fine Foods,187.39,104.37,44.3,3.653,-0.03124234368158796
LIB-01149251,Family Pack Pasta Shells 1kg,Meal ingredients,Rialto,176.27,97.97,44.42,6.276,-0.03124234368158796
LIB-01316222,Organic Chocolate Spread 2kg,Spreads,Dickon Hall Foods,170.6,120.92,29.12,4.287,-0.0311853941408895
LIB-00407168,Premium Fynbos Honey 1L,Spreads,Bonne Maman,234.73,135.97,42.07,2.887,-0.031100950175660613
LIB-02615562,SELECT ROOIBOS TEA 400G,Beverages,Khoisan Gourmet,219.26,138.74,36.72,3.233,-0.031052429277259153
LIB-03405000,Select Instant Cappuccino 250ml,Beverages,Rialto,213.84,154.49,27.75,2.523,-0.031026979304431546
LIB-02943514,Traditional Green Tea 250g,Beverages,Chamonix,175.72,138.35,21.27,2.832,-0.031026979304431546
LIB-04793388,Classic Couscous 750ml,Meal ingredients,Rialto,191.35,139.1,27.31,2.979,-0.031026979304431546
LIB-00345990,Classic Rooibos Tea 250ml,Beverages,Rialto,187.52,143.35,23.55,2.829,-0.031026979304431546
LIB-01536231,Everyday Peri-Peri Chicken Strips 125g,Value-added Meats,Finlar Fine Foods,253.16,198.13,21.74,2.058,-0.031026979304431546
LIB-00227968,Traditional Crumbed Chicken Schnitzel 125g,Value-added Meats,Finlar Fine Foods,268.94,208.78,22.37,2.077,-0.031026979304431546
LIB-02021241,Organic Cordon Bleu 1L,Value-added Meats,Finlar Fine Foods,172.13,124.14,27.88,5.19,-0.031026979304431546
LIB-01101198,Gourmet Peri-Peri Chicken Strips 500g,Value-added Meats,Finlar Fine Foods,206.31,155.79,24.49,2.486,-0.031015517096823597
LIB-03863349,Premium Rooibos Tea 400g,Beverages,Khoisan Gourmet,251.78,190.17,24.47,2.374,-0.031015517096823597
LIB-03136659,Premium Strawberry Preserve 750ml,Spreads,Bonne Maman,277.37,208.89,24.69,2.369,-0.031015517096823597
LIB-01550340,Everyday Strawberry Preserve 1kg,Spreads,Cape Coastal Honey,221.53,166.96,24.63,2.475,-0.031015517096823597
LIB-02583645,Premium Bobotie Ready Meal 750g,Convenience Meals,Millennium Foods,220.51,167.54,24.02,2.238,-0.031015517096823597
LIB-01973021,Family Pack Fynbos Honey 250g,Spreads,Bonne Maman,220.85,164.67,25.44,2.352,-0.031015517096823597
LIB-03604032,Classic Iced Tea Concentrate 250ml,Beverages,Rialto,220.39,163.89,25.64,2.433,-0.031015517096823597
LIB-02994857,Family Pack BBQ Spice Blend 750g,Dry condiments,Khoisan Gourmet,182.57,105.13,42.42,5.346,-0.03100049309006425
LIB-00132403,Gourmet Dijon Mustard 400g,Wet condiments,Kikkoman,181.76,105.25,42.09,4.646,-0.03100049309006425
LIB-00177796,Traditional Rooibos Tea 2kg,Beverages,Khoisan Gourmet,177.84,90.02,49.38,3.797,-0.03098842335907248
LIB-01715837,Premium Cordon Bleu 750ml,Value-added Meats,Finlar Fine Foods,254.41,171.35,32.65,2.694,-0.030978463418992908
LIB-03192381,Premium Rooibos Tea 250g,Beverages,Rialto,203.84,107.96,47.04,3.017,-0.030944948515429727
LIB-02619948,Classic Sweet Chilli Sauce 750g,Wet condiments,Maille,178.27,96.98,45.6,3.989,-0.030933487621215505
LIB-03675727,Traditional Crumbed Chicken Schnitzel 400g,Value-added Meats,Finlar Fine Foods,230.51,181.75,21.15,1.74,-0.03091507199825594
LIB-02799946,Traditional Instant Cappuccino 125g,Beverages,Chamonix,206.52,164.55,20.32,1.054,-0.030862995616527278
LIB-00551545,Family Pack Fynbos Honey 500ml,Spreads,Bonne Maman,205.3,115.97,43.51,3.03,-0.030858419147977045
LIB-00072338,Family Pack White Wine Vinegar 500ml,Wet condiments,Maille,183.92,94.91,48.4,4.115,-0.03084451331826832
LIB-01916434,SELECT ICED TEA CONCENTRATE 2KG,Beverages,Retailer Brands,212.78,108.97,48.79,2.766,-0.03084451331826832
LIB-01116878,Family Pack Crumbed Chicken Schnitzel 1kg,Value-added Meats,Finlar Fine Foods,215.59,113.44,47.38,2.783,-0.03084451331826832
LIB-01510098,Family Pack Rooibos Tea 250g,Beverages,Khoisan Gourmet,214.33,108.32,49.46,2.609,-0.030816146820448087
LIB-03684416,Gourmet Iced Tea Concentrate 1kg,Beverages,Chamonix,234.58,118.21,49.61,2.343,-0.030816146820448087
LIB-02266422,Gourmet Apricot Jam 1L,Spreads,Bonne Maman,224.63,139.92,37.71,2.869,-0.03077502226702422
LIB-00653468,Gourmet Rooibos Tea 1kg,Beverages,Chamonix,202.53,160.79,20.61,1.439,-0.03063627424834714
LIB-01367207,ORGANIC BALSAMIC REDUCTION 750G,Wet condiments,Tabasco,185.05,111.1,39.96,5.098,-0.030616698218291716
LIB-01336664,Premium Green Tea 2kg,Beverages,Chamonix,213.86,126.9,40.66,3.264,-0.030616698218291716
LIB-01900777,Organic Cordon Bleu 750ml,Value-added Meats,Finlar Fine Foods,277.46,147.21,46.94,2.525,-0.030582349892393612
LIB-04104165,Family Pack Hot Chocolate 250g,Beverages,Chamonix,201.03,127.41,36.62,3.363,-0.030568210137362994
LIB-01361593,Select Instant Cappuccino 2kg,Beverages,Khoisan Gourmet,191.84,153.22,20.13,1.901,-0.030564026266334365
LIB-01503626,Select Iced Tea Concentrate 250ml,Dry condiments,Khoisan Gourmet,193.63,147.7,23.72,2.871,-0.030542777377814856
LIB-02695359,Premium Rooibos Tea 1kg,Beverages,Chamonix,203.3,153.41,24.54,2.701,-0.030542777377814856
LIB-03699818,Premium Strawberry Preserve 2kg,Spreads,Goldcrest,219.97,156.83,28.7,2.485,-0.030542777377814856
LIB-04373644,Traditional Crumbed Chicken Schnitzel 250ml,Value-added Meats,Finlar Fine Foods,202.77,157.41,22.37,2.063,-0.030542777377814856
LIB-00855885,Everyday BBQ Spice Blend 500ml,Dry condiments,Cape Herb & Spice,186.56,142.2,23.78,2.918,-0.030542777377814856
